id,score,store,text,userName,version,category,isGeneric,sentiment,subcategory,date,time
88dff841-2d44-49f7-a636-7a7a59802ae4,1,google,Não consigo fazer pix com o valor do saldo E nem abastecer o aplicativo está aceitando Como resolver isso?,Adnaldo Cardoso Gomes,4.62.108,Complaint,0,Negative,Features,2024-08-14,17:04:51
279372fc-efda-4b5d-b06b-5faa33e507ff,1,google,"Boa tarde, estou a três dias tentando usar o app e sempre dando falha de comunicação, o que está acontecendo",AUGUSTO CEZAR Madureira,4.62.108,Complaint,0,Negative,Performance,2024-08-14,16:29:20
d539ec24-6798-42a6-bf6a-791f38421397,4,google,O app funciona bem mas o cashback podia ser maior.,Jun Nakano,4.62.108,Complaint,1,Mixed,Performance,2024-08-14,16:26:38
a4ed5be2-86e8-4d39-a741-ee3fa4b00955,1,google,O programa não. Funciona para fazer o cadastro kkkkk,SÓ VÍDEOS KWAI,4.62.108,Complaint,1,Negative,Performance,2024-08-14,16:17:17
ab7d0541-33e8-4f45-8451-fe1e8897e9b2,1,google,Não tem como criar um cadastro,Rafael Camillo Stader,4.62.110,Complaint,1,Negative,Login,2024-08-14,16:07:20
683a4a1e-64c6-42e5-ba6b-2a929ad2a2d6,1,google,"Cadastro indisponível, o único App de posto de combustível que faz uma força pra evitar que façamos o cadastro",Leonardo Schneider,4.62.110,Complaint,0,Negative,Login,2024-08-14,15:40:02
a901b8ef-8e8e-4586-83db-54baac57e817,1,google,Meu app não está funcionando quando vou abastecer fala que já atingiu o limite diário sendo que eu não usei nem uma vez no dia,Arnando Oliveira Prado,4.62.108,Complaint,0,Negative,Performance,2024-08-14,15:34:03
65073de6-44a2-4ada-a818-f530a1eda64a,1,google,"Tudo enganação, fui em 3 postos diferentes do Posto Ipiranga e nenhum consegui fazer o pagamento, nem por débito, nem crédito e nem Pix. A atendente sempre fala que está fora do ar e oferece outro club de desconto. É só para atrair para o posto deles.",Fabio Almeida,4.62.108,Complaint,0,Negative,Features,2024-08-14,15:25:46
d902d70e-88a7-4c2c-aa7d-b8be73fff3d5,1,google,"Há mais de uma semana que não consigo fazer pix, sempre dá erro de falha na comunicação.",Andre Aparecido Bertolzo,4.62.108,Complaint,0,Negative,Performance,2024-08-14,15:17:13
d47dfd31-f531-438b-a755-5c458ec9dc19,5,google,Certo...,Ezequiel De Carvalho,4.62.108,Compliment,1,Positive,Generic compliment,2024-08-14,15:09:41
9a569cfc-a6f4-4cd2-83f5-207349e5d592,1,google,Esta última atualização o app não abre,junio pereira,,Complaint,1,Negative,Login,2024-08-14,15:00:20
888e3a44-35f5-4c0e-a552-02af4458e979,1,google,Não presta fica dando errado ou bloqueado,Marco Antonio Jesus Alves,4.62.110,Complaint,0,Negative,Generic complaint,2024-08-14,14:55:15
94ecf76c-f83d-4399-bedf-9250d01aa3ee,2,google,"estou agoniado, pois tenho daldo em conta e não estou conseguindo utilizar e nem transferir. ja mandei email porem nao fui correspondido. um app que nunca havia me dado trabalho esta me dando agora e ja faz 3 dias que esta assim",Serginho Gonçalves,4.62.110,Complaint,0,Negative,Login,2024-08-14,14:54:17
3b55df1f-c1a3-4bbc-87bc-3295a0626754,1,google,App não está funcionando já tem uma semana,BATATA DA ONDA,,Complaint,0,Negative,Performance,2024-08-14,14:51:32
6d552cfc-0182-44b0-976c-8b9a70258c3b,3,google,Trava muito.e demora pra fazer transferência,M3G4H4RD L30,4.62.110,Complaint,1,Negative,Performance,2024-08-14,14:48:37
ca543077-09f1-4b75-ba55-5f52386da8b6,1,google,"Não consigo instalar de jeito nenhum, estou a dias tentando, diz que estão com dificuldade internas pqp.",luizdanext rj,4.62.108,Complaint,0,Negative,Login,2024-08-14,14:44:32
8ecb1559-036f-457f-8820-375b9fa10ab1,1,google,"Não utilizem, fiz um pix de 700 reias tenho o comprovante está tudo certo e não consta no aplicativo, ligo no call-center e só fico na fila de espera repito não utilizem!",Kaique Gomes,4.62.108,Complaint,0,Negative,Features,2024-08-14,14:39:28
ec78558d-5afb-4793-9d08-ac320f2806ea,1,google,Péssimo aplicativo baixei o aplicativo a dias e diz que o cadastro esta indisponível.,raquel peron,4.62.108,Complaint,0,Negative,Login,2024-08-14,14:38:38
53a6f4a6-4cb6-4030-aa12-172281d6b656,1,google,"Atenção suporte ao App: 2a vez que faço pix pra gerar saldo na conta do Km e não aparece o valor no app. Vocês estão girando com meu dinheiro, é isto?",Marcelo Ribas,4.62.108,Complaint,0,Negative,Login,2024-08-14,14:07:40
d63a1cf5-cd3f-4396-a8af-5e5744698691,1,google,A opção do pix não está funcionando,Johnny Soares,4.62.108,Complaint,1,Negative,Performance,2024-08-14,13:37:20
e22a7569-98ed-4b56-8eb0-90ff75abac21,1,google,Fiz um pix pra esse APP e nada do meu saldo atualizar. Segundo o APP o pix esta em manutenção. Já se passaram 12 horas e nada do dinheiro aparecer na minha conta . Absurdo. Assim que o saldo cair na conta eu faço o pix de volta e excluo esse APP.,Hugo Firmino,4.62.108,Complaint,0,Negative,Login,2024-08-14,13:29:01
aaa81b16-657e-4327-8378-e23c9738e2e5,2,google,"Cashback travado no APP, não consigo usar o saldo pra nada",Jeferson Ribas,4.62.108,Complaint,0,Negative,Generic complaint,2024-08-14,13:20:38
016eb958-fd36-47d4-89ff-19b48e555620,1,google,Fiz um pix pro aplicativo e não caiu na minha conta e até agora ninguém me respondeu,alexandre oliveira,4.62.108,Complaint,0,Negative,Customer service,2024-08-14,13:00:50
5b3696dd-59cd-48b0-b0c6-c630280a24eb,1,google,Realizei uma transferência no dia 12/08 com a chave aleatória do app abastece aí e até hoje o dinheiro não caiu. Não consegui falar com ninguém. Esses atendimentos automáticos não resolve problemas.,Moisés Porfírio,4.62.110,Complaint,0,Negative,Customer service,2024-08-14,12:58:30
428832a4-7492-433c-b5a1-bdd21a4c0ae2,1,google,"Conta só dá bloqueada, já falei no suporte, já passou dias e nada resolve.",Blue r37,4.62.108,Complaint,0,Negative,Generic complaint,2024-08-14,12:49:19
51423eea-90e6-4ae7-bbca-459095489705,1,google,Estou tentando fazer o meu cadastro mas já faz três dias que aparece uma mensagem que não é possível fazer o cadastro por causa de problemas no aplicativo. Pelo os comentários de outros usuários o problema é generalizado.,Francisco Sousa,4.62.108,Complaint,0,Negative,Login,2024-08-14,12:47:10
9e2df539-7cba-4a97-adce-9d495a38e68d,1,google,"Estava utilizando o app e estava gostando. Porém dia 10/8 fiz um Pix da minha conta pessoal para o app kmv, quando fui abastecer não tinha dinheiro na conta, fora o constrangimento que eu passei no posto, entre em contato com o Sup do kmv e não resolveram minha situação, o dinheiro não cai na conta, não teve estorno e nem devolução. Em nenhuma maneira que entrei em contato tanto via telefone como email, não teve sucesso para o meu problema. Me senti assaltado. Kmv nunca más.",Everton Martins,4.62.108,Complaint,0,Negative,Servicess,2024-08-14,12:36:13
1c99ac4c-341d-4b50-bf36-9fea577f40aa,1,google,Simplesmente não funciona!!! 👍,Paulo Adriano,,Complaint,1,Negative,Performance,2024-08-14,12:21:45
7fca4341-f287-4963-adae-decad823854f,1,google,"Não funciona resgate, uma fraude",Tiagoluiz Oliveira,4.62.110,Complaint,1,Negative,Performance,2024-08-14,12:14:34
631f32b2-db63-466e-afed-7b2d7c7e1585,2,google,"Muito ruim, instável, nunca se sabe qdo vai funcionar. Antes de lançar um App passa pelo Qa ou ñ existe Qa?",Marco Chagas,,Complaint,0,Negative,Performance,2024-08-14,12:11:51
d0c13687-2de4-4ccf-9a98-6fde77bc085b,1,google,"Aplicativo mentiroso, tenho r$ 35 no aplicativo não consigo nem descontar no abastecimento nem sacar ele para o pix.",Rafael Veiga,4.62.110,Complaint,0,Negative,Login,2024-08-14,12:10:49
9d2a2603-e9fe-4ae0-83d4-a0418ee09eed,1,google,"Não funciona, pede pra usar o saldo, não deixando acumular, além de dizer que ultrapassou o limite diário sem ter abastecido a dias. Vou desistir dos postos Ipiranga e voltar pros Petrobras.",Mel Ahmann,4.62.110,Complaint,0,Negative,Performance,2024-08-14,12:09:09
4702421a-3f0f-401f-88cb-2fadbeb3166f,2,google,quando precisa não abre,claudio capilha,,Complaint,1,Negative,Login,2024-08-14,12:05:41
f716cafc-1b9d-4564-8efb-39c9836f5570,1,google,Faz 3 dias que estou tentado abastecer meu carro usando o saldo que está nesse app e está dando falha nem pra retirar o dinheiro no pix não tá dando certo. No começo esse app era excelente agora está horrível voltando o funcionamento irei desinstalar esse app pq qnd mais necessito não funciona sorte que o valor não é muito.,Enzo Guilherme,4.62.108,Complaint,0,Negative,Performance,2024-08-14,12:03:41
d8496808-b2b1-4fff-87a0-b2905efe8af1,1,google,"Enviei o pix para a conta KMV, mas não foi, o dinheiro saiu da minha conta mas não caiu na KMV, passei vergonha na bomba de combustível, e não estou conseguindo recuperar o dinheiro que enviei.",Daniel Sales,4.62.108,Complaint,0,Negative,Login,2024-08-14,11:55:19
de5702b8-7793-43c2-afb3-7cd9193cd8a3,1,google,"Já tem uma semana que estou com dinheiro preso na conta, não consigo fazer pix, e o suport não me responde.",Bruno Gobbo,4.62.110,Complaint,0,Negative,Login,2024-08-14,11:54:55
e73ecfc6-661b-4733-9fe9-db670090c567,5,google,Rápido e seguro,Lisandro Nass,4.62.110,Compliment,1,Positive,Usability,2024-08-14,11:38:18
7e625f40-bc6d-402e-9ee4-41afef4f489e,5,google,"Tudo de bom,inclusive combustível de alta qualidade,tem pra ninguém...",Edson Teixeira,4.62.108,Compliment,0,Positive,Generic compliment,2024-08-14,11:28:44
e97734af-8c41-4693-8545-6109e98c3423,1,google,"O aplicativo não está funcionando a função Pix. Fiz um pix na data de ontem 13/08/2024 e até agora não aparece no meu saldo. Já o saldo que tenho, também não consigo retirar. O App está um lixo.",Fábio Pires,4.62.110,Complaint,0,Negative,Performance,2024-08-14,11:28:27
b8a579db-ea74-4f1a-aa90-d21ca0418db7,1,google,Gente esse aplicativo é ladrão estou tentando receber um estorno pois o aplicativo me cobrou não pagou o posto e não estorno meu dinheiro de volta vive dando problema vc chega no posto e sempre tá fora do ar.,Aurelio Lourenco,4.62.108,Complaint,0,Negative,Performance,2024-08-14,11:21:37
94ab3bde-b013-4313-bf4f-dac670ccac20,3,google,"Prezado (a), não estou conseguindo usar o meu saldo nós abastecimento! Já desinstalei o aplicativo e instalei novamente e o erro persiste! Favor verificar!",Kesley Aguilar Silva,4.62.108,Complaint,0,Negative,Login,2024-08-14,10:58:57
e22adf80-72b9-4234-a732-e1fd6c0966ff,5,google,Top,mago louco,,Compliment,1,Positive,Generic compliment,2024-08-14,10:10:08
96eebdcd-2cc5-4e8b-9fa4-4c36779dd94f,1,google,"Toda a nova atualização e isso ,não consigo fazer pix ,fazem dois dias ,quando vão fazer um app que não de problema.",Ricardo Alves,4.62.108,Complaint,0,Negative,Login,2024-08-14,10:00:01
29af949c-f828-437d-bb06-e24813653dd4,1,google,Depois da última atualização não tá funcionando,Elidiano Pires,,Complaint,1,Negative,Performance,2024-08-14,09:45:57
43188738-30fa-4d4d-b14a-147dc5c75b58,5,google,Marcelo fs de duque de caxias e rj cdm Brasil,Marcelo de Franca da Silva Duque de caxias e rj,,Complaint,0,Negative,Charging,2024-08-14,08:52:43
30ffc36d-a9db-48ee-b0fa-84e20d697466,1,google,"Um lixo de aplicativo,toda vez que tento me cadastrar,está fora de funcionamento.",Luciano LILIANE,4.62.110,Complaint,0,Negative,Login,2024-08-14,08:25:10
3c536a00-8b8c-4f02-a060-a9cd6a3aa645,1,google,"Ontem fiz como sempre um Pix do aplicativo da Uber pra o abastece aí de 25 reais ainda não entrou e tenho comprovante e tudo quando fui pagar a gasolina no posto até agora não entrou e foi feito a transferência tenho comprovante aqui do Pix feito, nunca falhou agora falhou.",Maciel Pereira,4.62.108,Complaint,0,Negative,Performance,2024-08-14,04:43:28
bd5964f1-62d7-4719-871c-249a7a1da3ff,5,google,👍🏾,Igor Mendes Da Rocha Serrano,4.62.110,Complaint,1,Positive,Generic complaint,2024-08-14,02:46:13
77fc6f56-08d0-4454-a622-55173540e463,3,google,Ontem (12/08) fiz 2 pix antes do abastecimento e mais de trinta horas depois o dinheiro ainda não caiu na minha conta do kmv. Não sei o que fazer,Egnaldo Leal,4.62.108,Complaint,0,Negative,Login,2024-08-14,02:21:21
0d270c41-c538-4ba5-8de7-6a1049719966,1,google,não consigo min cadastrar,welington douglas,4.62.110,Complaint,1,Negative,Login,2024-08-14,01:20:27
b5fa91e9-1738-4f57-b133-5126598fb0ff,1,google,"Aplicativo não deixa fazer pagamento, mesmo com saldo em conta , não autoriza transação, estou com mais de 200 reais presos no aplicativo, hoje pela manhã abasteci e não consegui pagar, se eu não tivesse outra forma de pagamento como iria fazer ? Frentista ficaram me olhando como se eu estivesse errado ou dando golpe ..... Absurdo",Rudinei Gonçalves Souza,4.61.115,Complaint,0,Negative,Performance,2024-08-14,01:19:17
59a29401-a69a-46b0-9f5d-dab2af94827b,1,google,Não consigo me cadastrar! Péssima qualidade,Vitoor Sousa,4.62.108,Complaint,1,Negative,Login,2024-08-14,01:14:08
6a04f8a7-7b1c-4b56-8aae-872bcaff22c9,1,google,"Uma droga. Não faz PIX, sempre com falta de comunicação. Não consegui nem usar saldo. Pra melhorar, falta mto.",Raphael Polaro,4.62.108,Complaint,0,Negative,Generic complaint,2024-08-14,00:50:50
283a37d1-6d07-41f9-888a-8b804792f605,1,google,"App muito bom quando funciona, e quando funciona aqui no celular, o frentista vem com a história que o sistema tá fora na maquininha. É perder tempo e paciência.",André Alves,4.61.109,Complaint,0,Negative,Performance,2024-08-14,00:27:21
5d845524-c5bb-45d5-88f9-888f8e93f0db,1,google,Conta bloqueada sem nenhum.motivo,Diego Rocha,4.62.108,Complaint,1,Negative,Generic complaint,2024-08-14,00:14:26
9543f8d2-b1cf-489e-b67d-1b8f6d1e3077,1,google,não abre nunca.. tem que desinstalar toda vez para usar. lixo,G S,,Complaint,0,Negative,Login,2024-08-13,23:55:33
5b303ec6-bf67-40e4-a0cd-c894db3bc21d,1,google,Arrependi de fazer deixei um dinheiro na conta e não consigo resgatar muito péssimo esse app,pedro Henrique,4.62.108,Complaint,0,Negative,Generic complaint,2024-08-13,23:51:08
52a23966-99ea-46e0-a83c-741e3b341533,1,google,Olha já estou tentando usar o APP pela 3 vez para pagar o combustível e o app não abre fica iniciando o tempo todo mais não abre. Meu telefone é um S10 plus. Não entendo porque está acontecendo isso tenho que desinstalar e instalar novamente para usar. Vou acabar desativando isso e pagar com o cartão normal ... Está chato não resolveu estou no posto e está em loop infinito app não abre... 13/08/2024 as 20:08hs,L. Silva (Marote),4.61.109,Complaint,0,Negative,Login,2024-08-13,23:08:40
7f94fa60-5db4-43fc-8259-62b94e4857f9,5,google,👍,Henrique Santos,4.62.110,Complaint,1,Positive,Generic complaint,2024-08-13,23:08:21
8cd24a45-a218-44cd-b2d6-19f2d279a123,1,google,"Olá. Se está ruim para cadastrar, imagino no funcionamento pra abastecer. Tem três dias que tento cadastrar e dá erro, momentaneamente indisponível.",Elessandra Barreto,4.62.108,Complaint,0,Negative,Performance,2024-08-13,22:49:16
7fc02a27-8f83-49a5-b3e6-f3f6fae32a23,1,google,Sumiu todos os kms que tinha acumulado do nada,Lucas Leandro,4.62.108,Complaint,0,Negative,Performance,2024-08-13,22:44:08
7eac6b88-af27-4663-9926-afe2a7ac19b0,1,google,O Aplicativo oferece 1% de retorno e os postos estão cobrando 10% para abastecer no crédito. Não tem nenhum benefício.,Anderson Almeida,4.62.108,Complaint,0,Negative,Features,2024-08-13,22:40:11
29492d9b-c841-4176-a0ce-75a87268c4f0,2,google,"App não tá fazendo pix,tá dando erro o dia inteiro",Fabricio Carvalho,4.62.108,Complaint,1,Negative,Performance,2024-08-13,22:32:56
3946049d-e950-4902-a3a3-9dfd49461bc6,2,google,Sempre uso o app e ultimamente não está deixando resgatar o saldo que tá lá Fala que já ultrapassou o limite de transações sendo que não foi feita nenhuma.,Gabriel Guedes,,Complaint,0,Negative,Login,2024-08-13,22:15:15
35f395ec-8089-4013-802e-6a8446e3cd08,3,google,Não libera o crédito acumulado,Reginaldo Assis,4.62.110,Complaint,1,Negative,Generic complaint,2024-08-13,22:14:14
833b622c-6533-4954-948f-d7ad2f46cfa1,1,google,"Fiz um pix no valor de 112,00 pra abastecer não consta no aplicativo e debitou da minha conta, entrei em contato com o suporte não tive retorno , espero que minha situação seja resolvida",Lucas Rodrigues,4.62.108,Complaint,0,Negative,Servicess,2024-08-13,22:12:45
22aa5a9c-020a-4d0a-b690-bf7ce659a286,1,google,Não tá funcionando,Heraldo Lima Moreira,4.62.108,Complaint,1,Negative,Performance,2024-08-13,22:03:24
825369b1-535f-4400-9f7b-2476f81334d4,2,google,"Sou motorista de aplicativo e utilizo o aplicativo Abastece Aí diariamente. Ganhei um cupom de abastecimento no valor de R$ 25,00 em um sorteio, após pagar um abastecimento. Porém não estou conseguindo utilizar o cupom. Já tentei usar como valor a ser descontado no total abastecido e não deu certo. Já tentei abastecer apenas R$ 25,00 diretamente na bomba para ter esse valor disponível para usar no aplicativo e também não dá certo. Aparece sempre como “cupom bloqueado”. Já atualizei o aplicativo",Marlon Allan,4.62.108,Complaint,0,Negative,Login,2024-08-13,21:53:52
1190e0a7-3182-4333-aa2f-0b816b91b696,1,google,"Aplicativo ao abrir disse que está bloqueado, eu com saldo, não consigo resgatar, nem abastecer"" pelo mesmo  e ligando na central pelo número que indicam  não sabem resolver  deram um prazo de 2 dias  já se passaram...e nada...""",Thomas Heidi Nakagawa,4.62.110,Complaint,0,Negative,Login,2024-08-13,21:37:15
5d5767d8-3424-447d-a146-ac228bc72a95,1,google,Coloquei 200 reis no app pra abastecer até AGR não consta no app mais o dinheiro saiu da minha conta eu entro em contato com vcs só oq falam é o app tá em manutenção n podemos fazer ND n dão prazo de devolução do dinheiro e os atendentes desligam na nossa cara péssimo atendimento vou ter que abrir um boletim de ocorrência,Stefani Melo,,Complaint,0,Negative,Customer service,2024-08-13,20:34:49
d3079c70-90ef-4966-bdb9-7ffc10cf92dc,1,google,Péssimo absurdo agora mesmo tô tendo que entra com um chamado no banco central e no reclame aqui pois eles hoje entrou com instabilidade o dia inteiro não consigo fazer Pix nada e tinha que fazer uma devolução de Pix fiz ao meio dia e até agora não caiu a devolução na conta da pessoa e o dinheiro saiu da minha absurdo eles tem que avisa com antecedência isso assim tinha tirado o dinheiro um dia antes pra resolver minhas contas e agora os juros os danos que me paga ?? E cada o valor que devolvir,baky moda praia,,Complaint,0,Negative,Customer service,2024-08-13,20:27:57
685a4ce1-64dc-4001-a5ac-4b86c8fdbe44,1,google,"E hoje mais uma vez o app com erro , não faz pix de jeito nenhum, bom sem novidades né. App lixo",César Leal,4.62.108,Complaint,0,Negative,Login,2024-08-13,20:16:10
269c736d-a95e-49a7-9e02-ff749591676f,5,google,Muito Bom!!! #foralula,Tiago Oliveira,4.62.108,Compliment,1,Positive,Generic compliment,2024-08-13,20:09:10
0894173c-6040-4c8d-97fe-fe03cf3c2daa,1,google,Ridículo. Aumentam o preço para quem abastece pelo aplicativo.dps que mudou pra kmv vive bugado,Carlos Goncalves,4.62.110,Complaint,0,Negative,Performance,2024-08-13,20:02:25
2730271b-fbe6-47c1-92bf-6ca3e49a7928,1,google,"nem cheguei a conseguir usar e já fui bloqueado, sem motivo, tento ligar para o suporte, ninguém atende",Caio Costillas de Almeida,4.62.108,Complaint,0,Negative,Customer service,2024-08-13,19:51:27
2e26f404-18ef-4cba-a3e6-33fb1f58c0a7,1,google,Mandei um Pix pra conta kmv há 2 dias e até agora não caiu,Danilo Barroca,4.62.108,Complaint,0,Negative,Performance,2024-08-13,19:51:11
5788893d-ed3c-4aa0-8afc-da2c18da8e99,1,google,Péssimo o app não funciona o pix eas transações,luana santos,4.62.110,Complaint,1,Negative,Performance,2024-08-13,19:25:58
0cd45949-9504-4e8f-862b-a1c686e9a5fe,3,google,"Dia 12/08/24 fiz uma transferência via pix de 200 fui abastecer não tinha saldo achei que tinha mandado pra conta errada fiz outro pix de 133 e também desapareceu hoje dia 13 fiz um de 10 centavos pra ter certeza sumiu tbm não tem um jeito de falar com alguém diretamente, um absurdo isso, devolve meus valores urgente preciso abastecer o carro.",Paulo Pereira de lima,,Complaint,0,Negative,Features,2024-08-13,19:19:51
9a3aa3a9-b65f-4afd-adac-a0e1a32afbd5,5,google,Tudo jente boa,Luiz Gusmao,4.62.108,Compliment,1,Positive,Generic compliment,2024-08-13,19:11:51
1fef6ce5-7019-4fd0-b24b-aceaef798f5d,2,google,"O aplicativo funcionava bem até semana passada no meu aparelho. Desde então, não consigo utilizar meu saldo que transferi para abastecimento. Não consigo fazer pix ou pagamento com meu saldo. Me deixou na mão quando fui abastecer e agora não consigo movimentar quase R$ 200 que tenho na carteira. Está péssimo. Assim que transferir irei desativar minha conta.",Segundo Wanderley,4.62.110,Complaint,0,Negative,Login,2024-08-13,18:33:53
06e3626b-151c-4b0d-8c85-0a440ed81ccf,1,google,Aplicativo ao invés de melhorar cada vez mais lento e fiz um Pix na minha conta do KMV para fazer um pagamento no abastecimento e o dinheiro sumiu não caiu na conta após a transferência.Ta ficando difícil continuar usando esse aplicativo,Weslley Freitas,,Complaint,0,Negative,Performance,2024-08-13,18:25:58
9396c041-4013-43ef-ab65-5a8be9b7f237,1,google,"Mandei um pix de 20 reais pro APP do abastece aí e não caiu na conta , ainda bem que foi só 20 imagina se fosse 200 pra voltar de uma viagem longa ? Parei de usar",Renan Felipe,4.62.108,Complaint,0,Negative,Charging,2024-08-13,18:23:24
f3d6b1ea-fd58-4aec-996d-1006209a4181,1,google,Fica deslogando e agora não tá querendo entrar,E. Jackson,4.62.108,Complaint,0,Negative,Login,2024-08-13,17:52:07
dec23e9e-80ad-40bf-abfa-c82c507bbea9,3,google,"Oi , meu saldo não atualiza, vem enviaram pix e não consta no meu saldo.",Cleiton Matheus,4.62.110,Complaint,1,Negative,Features,2024-08-13,17:25:11
3613019c-64f2-41d4-9309-d7ab9bf3e73a,1,google,"Já insisti, mais não consigo identificar melhoras, vários bugs, se abastece já na tapeação de algum desconto, pois os Postos não praticam o informado no banners e no final o aplicativo não processa te obrigando a pagar com outro meio, algo comum que fez muitos pararem de usar, outro erro, pontos que ao resgatar já desconta e manda seguir para o site do parceiro que não tem opção de lançar e agora os PIX recebidos a fim de recarga somem e não devolvem, te roubam, não instalem, desgastante o KMV.",Alexandre Loureiro de Sousa,4.62.110,Complaint,0,Negative,Features,2024-08-13,17:20:37
a275fd42-02e1-4089-9187-a7ea842595d0,1,google,"Péssimo aplicativo, é o que dá mais bug de todos os instalados no meu celular. Há dias que não consigo abastecer com a parceria da Uber, sempre diz que tem um abastecimento pendente ou o banco não autorizou o pagamento""... Que banco que não autorizou o pagamento? O do meu cartão? Uso o cartão pra tudo  só não consigo usar pro Abastece Aí  que coisa não?! Edit: continua péssimo  a novidade agora é que não consigo mais fazer pix do meu saldo de cashback  até sumiu a ""Área Pix"" da home! 🤮""",Jorge Schaefer,4.62.108,Complaint,0,Negative,Login,2024-08-13,17:17:25
be8d391d-849f-48fb-81e2-116187692794,2,google,"hj esse app está me sacaneando, pra8m a aparece o saldo,mas na hora de concluir não vai, da transação não realizada",negrone palace,4.62.108,Complaint,0,Negative,Login,2024-08-13,16:50:02
8099a56a-4814-47e3-b492-9363403660c8,3,google,O aplicativo não deu desconto no pgto somente acumulou pontos,Eden Sajoba Ferreira,4.62.108,Complaint,0,Negative,Generic complaint,2024-08-13,16:42:54
67504fba-3fdd-44e6-b2a1-5641a52bf347,2,google,"Péssimo. Difícil de abrir, demora demais e quando abre dá erro informando limite de operações alcançado. Isso impede o uso do dinheiro na conta. Eu nem sabia que isso tinha limite...",Marco Daher,4.62.108,Complaint,0,Negative,Login,2024-08-13,16:40:37
94f5da4c-73ae-4985-9e07-951aedf2c9ec,1,google,Não está me dando o desconto com parceria UBER. Nao6recebi todos números referente ao sorteio. Muito instável o aplicativo.,Welty Monteiro,,Complaint,0,Negative,Performance,2024-08-13,16:24:01
39aab6c2-6a67-4087-a1bc-63fbeb0020b6,1,google,Péssimo APP 2° vez que realizo pix para o APP para efetuar abastecimento e simplesmente o valor não entra na conta e na hora de pagar vc acaba passando por vergonha. Não dão prazo de devolução do valor. Acredito ser vão fazer manutenção no sistema deveria informar com antecedência os usuários.,Raphael Inacio,4.62.108,Complaint,0,Negative,Login,2024-08-13,16:01:11
3e1697e1-6707-49d4-9ce9-a6e9c305728d,5,google,Show muito bom,genilson nunes de lima,,Compliment,1,Positive,Generic compliment,2024-08-13,16:00:19
1446f85e-00e0-43b0-b3a9-6ae9c88893a2,5,google,Show,Wellington Marinho,,Compliment,1,Positive,Generic compliment,2024-08-13,15:50:12
d01d2f2e-c3a3-4d1c-a841-299104be8dac,1,google,"Aplicativo é um lixo! Nem abrir abre e quando abria não deixava fazer cadastro para obter descontos na bomba, sempre dá erro. Pra que disponibilizar algo que não funciona? Ah e não adianta pedir para entrar em contato com algum número de telefone. A solução do problema deve partir de vocês, já tem o feedback dos clientes, então arrumem!",Diego Cesar,4.62.108,Complaint,0,Negative,Performance,2024-08-13,15:29:19
11d400bd-d3e9-4021-a279-d55d636fac75,1,google,depois que atualizei nao consigo mais abastecer.. e to tentando fazer um pix de transferencia pra minha conta pessoal e so dar erro. Alguém pra me responder qual é o problema desse aplicativo?,Elda Felix,4.62.108,Complaint,0,Negative,Login,2024-08-13,15:27:38
8dff3b51-56e3-4db9-963e-acb3d74056b6,5,google,Ótima,Antônio Carlos,4.62.110,Compliment,1,Positive,Generic compliment,2024-08-13,15:24:06
cec87643-e848-42ae-8d76-fd47b969d52c,1,google,"Não funciona. Fiz duas transferências e nada do crédito aparecer lá. Tentei cadastrar chave pix mas só aparece a mensagem falha na comunicação"".""",Susi Alves Brandão,4.62.108,Complaint,0,Negative,Performance,2024-08-13,15:24:03
98e5e426-5142-4f36-a258-2c7e7a7f9d45,5,google,Eu abasteço sempre nesta unidade eles estão de parabéns,Marcio Fernandes Pais Goudard Goudard,4.62.108,Compliment,0,Positive,Generic compliment,2024-08-13,15:11:25
3fabac98-04f7-4e69-bf42-df9aed5a39c9,1,google,"Além do looping infinito que ficou por um bom tempo, agora fica parado na tela para ativar o GPS.... Estou abrindo um chamado, vamos ver se resolvem....",Midori Garcia,4.62.108,Complaint,0,Negative,Servicess,2024-08-13,14:45:14
de08c0ed-1cf8-4e8d-8bcb-b47d81af0db9,1,google,"Péssimo. Fiz o cadastro, antes mesmo de cadastrar um cartão deu cadastro bloqueado e um número de contato pra resolver a situação que me deixa horas numa espera até cair a ligação. Perda de tempo.",Rachel Cajazeira,4.62.108,Complaint,0,Negative,Login,2024-08-13,14:14:54
9fac9a4b-66c7-4bb0-ab81-cbadb51e9329,1,google,"Cada dia pior. Agora, não consigo transferir meu cashback para minha conta. Péssima experiência",Daniel Wilson,4.62.108,Complaint,0,Negative,Features,2024-08-13,14:14:50
535480ef-65a1-4141-bffd-6989125902b9,3,google,"Estou reinstalando esse momento porque não quer abrir. O Abastece aí dava mais problema, mas pelo visto esse começou a dar problema também.",Daniel Principe,,Complaint,0,Mixed,Login,2024-08-13,14:07:00
99646956-a96e-4a85-941b-6ec18c4bd4e6,1,google,"Horrível, está com um bug no sistema de loop. Não saindo da tela de abertura do app. App muito ruim mal desenvolvido",Nicolas Michel Maggio,4.62.108,Complaint,0,Negative,Performance,2024-08-13,13:51:08
b1858570-452c-4fb7-9d4d-9696cb88b29c,1,google,"Tentei realizar o cadastro quatro vezes, e nas QUATRO tentativas deu erro. Sempre abasteço na rede Ipiranga, mas vou mudar para a rede Shell, o aplicativo deles deu certo o cadastro na primeira tentativa.",Hygor Garcia,4.62.108,Complaint,0,Negative,Login,2024-08-13,12:53:25
